id,event_timestamp,label,f_customer_total_orders_90d,f_customer_paid_revenue_90d,f_customer_avg_order_value_90d,f_customer_distinct_categories_90d,f_stream_views_60m,f_stream_add_to_cart_60m,f_stream_checkout_started_60m,f_stream_order_placed_60m,f_stream_cart_to_purchase_ratio_60m,created
CUS-BDG-00001200,2026-04-24T23:59:00Z,0,3,4610000,1536666.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001204,2026-04-24T23:59:00Z,0,6,32664540,6532908,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001299,2026-04-24T23:59:00Z,1,5,33885833,6777166.6,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001316,2026-04-24T23:59:00Z,0,5,5981655,1196331,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001319,2026-04-24T23:59:00Z,0,3,6114949,2038316.33333,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001359,2026-04-24T23:59:00Z,0,8,9870944,1233868,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001387,2026-04-24T23:59:00Z,0,3,9448256,3149418.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001410,2026-04-24T23:59:00Z,0,2,4019000,2009500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001421,2026-04-24T23:59:00Z,1,6,11692353,1948725.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001469,2026-04-24T23:59:00Z,1,3,4063000,1354333.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001507,2026-04-24T23:59:00Z,0,4,22698167,5674541.75,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001510,2026-04-24T23:59:00Z,0,3,6255824,3127912,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001514,2026-04-24T23:59:00Z,1,5,11469818,2293963.6,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001525,2026-04-24T23:59:00Z,1,5,4025332,805066.4,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001534,2026-04-24T23:59:00Z,0,5,22010958,4402191.6,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001538,2026-04-24T23:59:00Z,0,2,5436501,2718250.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001596,2026-04-24T23:59:00Z,1,7,8726184,1246597.71429,2,2,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001626,2026-04-24T23:59:00Z,0,2,3229000,1614500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001634,2026-04-24T23:59:00Z,1,4,4075274,1018818.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001640,2026-04-24T23:59:00Z,0,1,1764000,1764000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001677,2026-04-24T23:59:00Z,0,5,4930495,986099,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001681,2026-04-24T23:59:00Z,1,1,172272,172272,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001683,2026-04-24T23:59:00Z,1,1,6595000,6595000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001694,2026-04-24T23:59:00Z,0,3,6560000,2186666.66667,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001700,2026-04-24T23:59:00Z,0,1,229000,229000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001723,2026-04-24T23:59:00Z,0,4,22272895,5568223.75,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001733,2026-04-24T23:59:00Z,1,9,21300365,2366707.22222,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001736,2026-04-24T23:59:00Z,0,1,2236000,2236000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001745,2026-04-24T23:59:00Z,1,6,4677000,779500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001747,2026-04-24T23:59:00Z,1,3,845733,845733,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001777,2026-04-24T23:59:00Z,1,7,9037000,1291000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001788,2026-04-24T23:59:00Z,0,3,16998910,5666303.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001794,2026-04-24T23:59:00Z,0,3,37145640,12381880,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001804,2026-04-24T23:59:00Z,0,7,27007363,3858194.71429,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001806,2026-04-24T23:59:00Z,1,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001813,2026-04-24T23:59:00Z,1,3,26132808,8710936,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001825,2026-04-24T23:59:00Z,0,5,35424474,7084894.8,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001840,2026-04-24T23:59:00Z,1,8,20665313,2583164.125,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001884,2026-04-24T23:59:00Z,0,5,5140360,1028072,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001918,2026-04-24T23:59:00Z,0,3,20625000,6875000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001928,2026-04-24T23:59:00Z,0,4,10916082,2729020.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001935,2026-04-24T23:59:00Z,1,3,18600752,6200250.66667,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001965,2026-04-24T23:59:00Z,1,4,8373000,2093250,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001967,2026-04-24T23:59:00Z,1,5,9073478,1814695.6,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001973,2026-04-24T23:59:00Z,1,3,4006000,1335333.33333,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001979,2026-04-24T23:59:00Z,0,3,3905000,1301666.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00001988,2026-04-24T23:59:00Z,0,3,3758744,1252914.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002010,2026-04-24T23:59:00Z,0,1,7787000,7787000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002083,2026-04-24T23:59:00Z,1,7,22382076,3197439.42857,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002089,2026-04-24T23:59:00Z,1,6,3679660,613276.666667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002101,2026-04-24T23:59:00Z,1,2,9917000,4958500,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002106,2026-04-24T23:59:00Z,0,5,21087254,4217450.8,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002107,2026-04-24T23:59:00Z,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002193,2026-04-24T23:59:00Z,1,5,10704752,2140950.4,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002207,2026-04-24T23:59:00Z,0,1,2257000,2257000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002227,2026-04-24T23:59:00Z,1,2,2332081,1166040.5,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002235,2026-04-24T23:59:00Z,1,4,22222750,5555687.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002261,2026-04-24T23:59:00Z,0,3,9951448,3317149.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002269,2026-04-24T23:59:00Z,0,3,13235000,4411666.66667,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002284,2026-04-24T23:59:00Z,0,2,22096000,11048000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002292,2026-04-24T23:59:00Z,1,3,5529000,1843000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002297,2026-04-24T23:59:00Z,0,2,2663000,1331500,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002300,2026-04-24T23:59:00Z,0,2,12394000,6197000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002336,2026-04-24T23:59:00Z,1,1,674728,674728,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002343,2026-04-24T23:59:00Z,1,3,25569160,8523053.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002345,2026-04-24T23:59:00Z,0,6,8233663,1372277.16667,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002366,2026-04-24T23:59:00Z,0,2,1499000,1499000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002380,2026-04-24T23:59:00Z,0,6,12865787,2144297.83333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002389,2026-04-24T23:59:00Z,0,1,872307,872307,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002411,2026-04-24T23:59:00Z,1,3,3368276,1122758.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002426,2026-04-24T23:59:00Z,0,3,4978000,1659333.33333,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002428,2026-04-24T23:59:00Z,0,3,1273396,424465.333333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002432,2026-04-24T23:59:00Z,0,2,1582000,791000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002435,2026-04-24T23:59:00Z,0,4,7872000,1968000,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002452,2026-04-24T23:59:00Z,1,3,6265000,2088333.33333,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002466,2026-04-24T23:59:00Z,0,2,3921000,1960500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002473,2026-04-24T23:59:00Z,0,2,1299328,649664,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002502,2026-04-24T23:59:00Z,1,2,9082632,4541316,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002533,2026-04-24T23:59:00Z,0,1,7003000,7003000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002556,2026-04-24T23:59:00Z,1,2,49006000,24503000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002563,2026-04-24T23:59:00Z,1,3,3952932,1317644,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002577,2026-04-24T23:59:00Z,0,2,5578024,2789012,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002641,2026-04-24T23:59:00Z,0,3,59028860,19676286.6667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002647,2026-04-24T23:59:00Z,1,1,818856,818856,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002654,2026-04-24T23:59:00Z,0,2,6620000,3310000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002679,2026-04-24T23:59:00Z,0,1,22305000,22305000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002686,2026-04-24T23:59:00Z,0,4,12676000,4225333.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002701,2026-04-24T23:59:00Z,0,2,793000,793000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002705,2026-04-24T23:59:00Z,1,4,34570000,8642500,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002726,2026-04-24T23:59:00Z,1,5,7014248,1402849.6,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002739,2026-04-24T23:59:00Z,0,7,9572698,1367528.28571,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002752,2026-04-24T23:59:00Z,0,7,5313977,759139.571429,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002758,2026-04-24T23:59:00Z,1,1,3381000,3381000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002786,2026-04-24T23:59:00Z,0,10,55320970,5532097,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002787,2026-04-24T23:59:00Z,0,1,699000,699000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002793,2026-04-24T23:59:00Z,0,2,19587000,9793500,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002808,2026-04-24T23:59:00Z,0,2,3751000,1875500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002813,2026-04-24T23:59:00Z,0,3,18651530,6217176.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002826,2026-04-24T23:59:00Z,0,2,7032460,3516230,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002830,2026-04-24T23:59:00Z,1,1,4754000,4754000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002835,2026-04-24T23:59:00Z,1,2,2594165,1297082.5,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002859,2026-04-24T23:59:00Z,1,5,16612540,3322508,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002911,2026-04-24T23:59:00Z,0,4,13020304,3255076,4,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002920,2026-04-24T23:59:00Z,1,10,7566814,756681.4,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002927,2026-04-24T23:59:00Z,1,8,7745631,968203.875,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002930,2026-04-24T23:59:00Z,1,4,3058152,764538,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002978,2026-04-24T23:59:00Z,0,3,39408952,13136317.3333,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00002979,2026-04-24T23:59:00Z,0,5,28650660,5730132,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003004,2026-04-24T23:59:00Z,0,2,5721000,2860500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003014,2026-04-24T23:59:00Z,1,5,41690841,8338168.2,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003016,2026-04-24T23:59:00Z,0,2,5000000,2500000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003022,2026-04-24T23:59:00Z,0,2,3298520,1649260,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003036,2026-04-24T23:59:00Z,0,2,2269000,1134500,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003045,2026-04-24T23:59:00Z,0,1,815000,815000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003069,2026-04-24T23:59:00Z,0,3,2479716,826572,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003074,2026-04-24T23:59:00Z,0,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003113,2026-04-24T23:59:00Z,0,2,4528756,2264378,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003129,2026-04-24T23:59:00Z,0,1,2600000,2600000,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003135,2026-04-24T23:59:00Z,1,3,40940000,13646666.6667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003147,2026-04-24T23:59:00Z,1,4,22395000,5598750,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003148,2026-04-24T23:59:00Z,0,1,1422135,1422135,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003164,2026-04-24T23:59:00Z,0,3,3890450,1296816.66667,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003166,2026-04-24T23:59:00Z,1,0,0,0,0,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003173,2026-04-24T23:59:00Z,0,5,29331343,5866268.6,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003187,2026-04-24T23:59:00Z,0,2,2516800,1258400,1,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003194,2026-04-24T23:59:00Z,1,6,11838500,1973083.33333,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003212,2026-04-24T23:59:00Z,1,3,6698000,2232666.66667,2,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003216,2026-04-24T23:59:00Z,0,5,9366027,1873205.4,3,0,0,0,0,0,2026-04-24T23:59:00Z
CUS-BDG-00003224,2026-04-24T23:59:00Z,1,10,24190595,2419059.5,3,0,0,0,0,0,2026-04-24T23:59:00Z
