event_id,event_type,event_topic,schema_version,event_timestamp,created_ts,producer,correlation_ids,payload
KEVT-COM-EVT-VIE-20260303-00000005,product_viewed,commerce_events,1,2026-03-03T22:49:29,2026-03-03T22:49:29,vina_bim_shop.synthetic_source,"{'session_id': 'SES-DNA-20260304-00021669', 'anonymous_id': 'ANON-00010032', 'customer_id': 'CUS-DNA-00010032', 'product_id': 'PRD-ELHA-00003352', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-ELHA-00003352', 'order_id': None, 'primary_category': 'ELHA', 'device_type': 'desktop_web', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-SEARCH-PERFORMED-20260303-0000000004,search_performed,commerce_events,1,2026-03-03T22:54:49,2026-03-03T23:08:03,vina_bim_shop.synthetic_source,"{'session_id': 'SES-DAD-20260304-00021196', 'anonymous_id': 'ANON-00006749', 'customer_id': 'CUS-DAD-00006749'}","{'query_family': 'FMCG', 'result_count': 77}"
KEVT-COM-SEARCH-PERFORMED-20260303-0000000005,search_performed,commerce_events,1,2026-03-03T22:54:53,2026-03-03T22:55:13,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260304-00029696', 'anonymous_id': 'ANON-00004153', 'customer_id': 'CUS-HAN-00004153'}","{'query_family': 'FMCG', 'result_count': 21}"
KEVT-COM-SESSION-STARTED-20260303-0000000004,session_started,commerce_events,1,2026-03-03T22:55:08,2026-03-03T23:08:03,vina_bim_shop.synthetic_source,"{'session_id': 'SES-DAD-20260304-00021196', 'anonymous_id': 'ANON-00006749', 'customer_id': 'CUS-DAD-00006749'}","{'device_type': 'desktop_web', 'source': 'app'}"
KEVT-COM-EVT-VIE-20260303-00000006,product_viewed,commerce_events,1,2026-03-03T22:55:09,2026-03-03T23:08:03,vina_bim_shop.synthetic_source,"{'session_id': 'SES-DAD-20260304-00021196', 'anonymous_id': 'ANON-00006749', 'customer_id': 'CUS-DAD-00006749', 'product_id': 'PRD-FMCG-00004428', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FMCG-00004428', 'order_id': None, 'primary_category': 'FMCG', 'device_type': 'desktop_web', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-SESSION-STARTED-20260303-0000000005,session_started,commerce_events,1,2026-03-03T22:55:12,2026-03-03T22:55:13,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260304-00029696', 'anonymous_id': 'ANON-00004153', 'customer_id': 'CUS-HAN-00004153'}","{'device_type': 'app_android', 'source': 'app'}"
KEVT-COM-EVT-VIE-20260303-00000007,product_viewed,commerce_events,1,2026-03-03T22:55:13,2026-03-03T22:55:13,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260304-00029696', 'anonymous_id': 'ANON-00004153', 'customer_id': 'CUS-HAN-00004153', 'product_id': 'PRD-FMCG-00001052', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FMCG-00001052', 'order_id': None, 'primary_category': 'FMCG', 'device_type': 'app_android', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-EVT-VIE-20260303-00000008,product_viewed,commerce_events,1,2026-03-03T22:55:52,2026-03-03T22:55:52,vina_bim_shop.synthetic_source,"{'session_id': 'SES-DAD-20260304-00021196', 'anonymous_id': 'ANON-00006749', 'customer_id': 'CUS-DAD-00006749', 'product_id': 'PRD-FMCG-00003709', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FMCG-00003709', 'order_id': None, 'primary_category': 'FMCG', 'device_type': 'desktop_web', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-EVT-VIE-20260303-00000009,product_viewed,commerce_events,1,2026-03-03T23:04:14,2026-03-03T23:04:14,vina_bim_shop.synthetic_source,"{'session_id': 'SES-CTO-20260304-00014580', 'anonymous_id': 'ANON-00001498', 'customer_id': 'CUS-CTO-00001498', 'product_id': 'PRD-FMCG-00003886', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FMCG-00003886', 'order_id': None, 'primary_category': 'FMCG', 'device_type': 'app_android', 'source': 'web', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-EVT-VIE-20260303-00000010,product_viewed,commerce_events,1,2026-03-03T23:04:35,2026-03-03T23:04:35,vina_bim_shop.synthetic_source,"{'session_id': 'SES-DAD-20260304-00021196', 'anonymous_id': 'ANON-00006749', 'customer_id': 'CUS-DAD-00006749', 'product_id': 'PRD-FMCG-00003277', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FMCG-00003277', 'order_id': None, 'primary_category': 'FMCG', 'device_type': 'desktop_web', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
