event_id,event_type,event_topic,schema_version,event_timestamp,created_ts,producer,correlation_ids,payload
KEVT-COM-SEARCH-PERFORMED-20260425-0000000003,search_performed,commerce_events,1,2026-04-25T23:16:36,2026-04-25T23:16:56,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00000214', 'anonymous_id': 'ANON-00000619', 'customer_id': 'CUS-HAN-00000619'}","{'query_family': 'Fashion', 'result_count': 30}"
KEVT-COM-SESSION-STARTED-20260425-0000000003,session_started,commerce_events,1,2026-04-25T23:16:55,2026-04-25T23:16:56,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00000214', 'anonymous_id': 'ANON-00000619', 'customer_id': 'CUS-HAN-00000619'}","{'device_type': 'mobile_web', 'source': 'web'}"
KEVT-COM-EVT-VIE-20260425-00000007,product_viewed,commerce_events,1,2026-04-25T23:16:56,2026-04-25T23:16:56,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HAN-20260426-00000214', 'anonymous_id': 'ANON-00000619', 'customer_id': 'CUS-HAN-00000619', 'product_id': 'PRD-FASHION-00000058', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FASHION-00000058', 'order_id': None, 'primary_category': 'Fashion', 'device_type': 'mobile_web', 'source': 'web', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-EVT-VIE-20260425-00000008,product_viewed,commerce_events,1,2026-04-25T23:18:58,2026-04-25T23:18:58,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HPH-20260426-00001460', 'anonymous_id': 'ANON-00000637', 'customer_id': 'CUS-HPH-00000637', 'product_id': 'PRD-FMCG-00000136', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FMCG-00000136', 'order_id': None, 'primary_category': 'FMCG', 'device_type': 'app_android', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-SEARCH-PERFORMED-20260425-0000000004,search_performed,commerce_events,1,2026-04-25T23:19:06,2026-04-25T23:19:26,vina_bim_shop.synthetic_source,"{'session_id': 'SES-BDG-20260426-00001365', 'anonymous_id': 'ANON-00000475', 'customer_id': 'CUS-BDG-00000475'}","{'query_family': 'ELHA', 'result_count': 45}"
KEVT-COM-SESSION-STARTED-20260425-0000000004,session_started,commerce_events,1,2026-04-25T23:19:25,2026-04-25T23:19:26,vina_bim_shop.synthetic_source,"{'session_id': 'SES-BDG-20260426-00001365', 'anonymous_id': 'ANON-00000475', 'customer_id': 'CUS-BDG-00000475'}","{'device_type': 'app_android', 'source': 'app'}"
KEVT-COM-EVT-VIE-20260425-00000009,product_viewed,commerce_events,1,2026-04-25T23:19:26,2026-04-25T23:19:26,vina_bim_shop.synthetic_source,"{'session_id': 'SES-BDG-20260426-00001365', 'anonymous_id': 'ANON-00000475', 'customer_id': 'CUS-BDG-00000475', 'product_id': 'PRD-ELHA-00000331', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-ELHA-00000331', 'order_id': None, 'primary_category': 'ELHA', 'device_type': 'app_android', 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-EVT-VIE-20260425-00000010,product_viewed,commerce_events,1,2026-04-25T23:24:24,2026-04-25T23:24:24,vina_bim_shop.synthetic_source,"{'session_id': 'SES-HPH-20260426-00001460', 'anonymous_id': 'ANON-00000637', 'customer_id': None, 'product_id': 'PRD-FMCG-00000493', 'order_id': None}","{'surface': 'search_or_feed', 'product_id': 'PRD-FMCG-00000493', 'order_id': None, 'primary_category': 'FMCG', 'device_type': None, 'source': 'app', 'order_status': None, 'order_net_amount': None}"
KEVT-COM-SEARCH-PERFORMED-20260425-0000000005,search_performed,commerce_events,1,2026-04-25T23:24:44,2026-04-25T23:25:04,vina_bim_shop.synthetic_source,"{'session_id': 'SES-BDG-20260426-00001193', 'anonymous_id': 'ANON-00000276', 'customer_id': 'CUS-BDG-00000276'}","{'query_family': 'Home & Living', 'result_count': 14}"
KEVT-COM-SESSION-STARTED-20260425-0000000005,session_started,commerce_events,1,2026-04-25T23:25:03,2026-04-25T23:25:04,vina_bim_shop.synthetic_source,"{'session_id': 'SES-BDG-20260426-00001193', 'anonymous_id': 'ANON-00000276', 'customer_id': 'CUS-BDG-00000276'}","{'device_type': 'app_android', 'source': 'app'}"
