event_id,event_type,event_topic,schema_version,event_timestamp,created_ts,producer,correlation_ids,payload
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000005,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000030', 'product_id': 'PRD-ELHA-00000030', 'seller_id': 'SEL-HAN-PRE-00000067'}","{'stock_on_hand': 47, 'threshold': 47.0}"
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000006,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000042', 'product_id': 'PRD-FASHION-00000042', 'seller_id': 'SEL-DNA-PRE-00000064'}","{'stock_on_hand': 43, 'threshold': 47.0}"
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000007,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000047', 'product_id': 'PRD-FASHION-00000047', 'seller_id': 'SEL-HAN-STA-00000048'}","{'stock_on_hand': 43, 'threshold': 47.0}"
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000008,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000064', 'product_id': 'PRD-FASHION-00000064', 'seller_id': 'SEL-BDG-OFF-00000040'}","{'stock_on_hand': 44, 'threshold': 47.0}"
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000009,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000079', 'product_id': 'PRD-ELHA-00000079', 'seller_id': 'SEL-CTO-NEW-00000070'}","{'stock_on_hand': 35, 'threshold': 47.0}"
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000010,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000082', 'product_id': 'PRD-ELHA-00000082', 'seller_id': 'SEL-CTO-NEW-00000070'}","{'stock_on_hand': 41, 'threshold': 47.0}"
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000011,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000088', 'product_id': 'PRD-ELHA-00000088', 'seller_id': 'SEL-HCM-STA-00000029'}","{'stock_on_hand': 44, 'threshold': 47.0}"
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000012,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000092', 'product_id': 'PRD-ELHA-00000092', 'seller_id': 'SEL-HCM-STA-00000016'}","{'stock_on_hand': 46, 'threshold': 47.0}"
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000013,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000096', 'product_id': 'PRD-HOME-LIVING-00000096', 'seller_id': 'SEL-HCM-STA-00000060'}","{'stock_on_hand': 47, 'threshold': 47.0}"
KEVT-CAT-INVENTORY-LOW-STOCK-20260425-0000000014,inventory_low_stock,catalog_events,1,2026-04-25T00:00:00,2026-04-25T00:00:00,vina_bim_shop.synthetic_source,"{'snapshot_id': 'INV-20260425-00000106', 'product_id': 'PRD-ELHA-00000106', 'seller_id': 'SEL-HCM-OFF-00000075'}","{'stock_on_hand': 47, 'threshold': 47.0}"
