id,event_timestamp,label,f_customer_total_orders_90d,f_customer_paid_revenue_90d,f_customer_avg_order_value_90d,f_customer_distinct_categories_90d,f_stream_views_60m,f_stream_add_to_cart_60m,f_stream_checkout_started_60m,f_stream_order_placed_60m,f_stream_cart_to_purchase_ratio_60m,created
CUS-BDG-00001200,2026-04-24T23:59:00Z,0,3,4610000.000000000000,1536666.666666666744,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001204,2026-04-24T23:59:00Z,1,4,3615000.000000000000,1205000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001299,2026-04-24T23:59:00Z,1,5,33559833.000000000000,6711966.599999999627,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001316,2026-04-24T23:59:00Z,1,4,3001655.000000000000,750413.750000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001319,2026-04-24T23:59:00Z,0,3,6114949.000000000000,2038316.333333333256,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001359,2026-04-24T23:59:00Z,0,8,9870944.000000000000,1233868.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001387,2026-04-24T23:59:00Z,1,2,9348900.000000000000,4674450.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001410,2026-04-24T23:59:00Z,1,1,2517000.000000000000,2517000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001421,2026-04-24T23:59:00Z,1,5,11307192.000000000000,2261438.399999999907,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001469,2026-04-24T23:59:00Z,1,3,4063000.000000000000,1354333.333333333256,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001507,2026-04-24T23:59:00Z,1,3,22046167.000000000000,7348722.333333333023,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001510,2026-04-24T23:59:00Z,0,3,6255824.000000000000,3127912.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001514,2026-04-24T23:59:00Z,1,5,11717818.000000000000,2343563.600000000093,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001525,2026-04-24T23:59:00Z,1,5,3769324.000000000000,753864.800000000047,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001534,2026-04-24T23:59:00Z,0,5,22010958.000000000000,4402191.599999999627,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001538,2026-04-24T23:59:00Z,0,2,5436501.000000000000,2718250.500000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001596,2026-04-24T23:59:00Z,1,5,6893884.000000000000,1378776.800000000047,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001626,2026-04-24T23:59:00Z,0,2,3229000.000000000000,1614500.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001634,2026-04-24T23:59:00Z,0,5,12155274.000000000000,2431054.799999999814,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001640,2026-04-24T23:59:00Z,0,1,1764000.000000000000,1764000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001677,2026-04-24T23:59:00Z,1,3,2716495.000000000000,905498.333333333372,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001681,2026-04-24T23:59:00Z,0,5,4857776.000000000000,971555.199999999953,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001683,2026-04-24T23:59:00Z,0,2,8941000.000000000000,4470500.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001694,2026-04-24T23:59:00Z,0,3,6560000.000000000000,2186666.666666666511,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001700,2026-04-24T23:59:00Z,0,1,229000.000000000000,229000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001723,2026-04-24T23:59:00Z,0,4,22272895.000000000000,5568223.750000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001733,2026-04-24T23:59:00Z,1,8,20405365.000000000000,2550670.625000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001736,2026-04-24T23:59:00Z,0,1,2236000.000000000000,2236000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001745,2026-04-24T23:59:00Z,1,6,12032000.000000000000,2005333.333333333256,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001747,2026-04-24T23:59:00Z,0,5,2600733.000000000000,866911.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001777,2026-04-24T23:59:00Z,0,8,10065000.000000000000,1258125.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001788,2026-04-24T23:59:00Z,1,2,13974910.000000000000,6987455.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001794,2026-04-24T23:59:00Z,0,3,37145640.000000000000,12381880.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001804,2026-04-24T23:59:00Z,1,6,5296363.000000000000,882727.166666666628,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001806,2026-04-24T23:59:00Z,0,2,29031291.000000000000,14515645.500000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001813,2026-04-24T23:59:00Z,0,4,26331808.000000000000,6582952.000000000000,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001825,2026-04-24T23:59:00Z,1,4,34362000.000000000000,8590500.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001840,2026-04-24T23:59:00Z,1,9,26414418.000000000000,2934935.333333333489,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001884,2026-04-24T23:59:00Z,1,4,4004360.000000000000,1001090.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001918,2026-04-24T23:59:00Z,1,1,2778000.000000000000,2778000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001928,2026-04-24T23:59:00Z,0,4,10916082.000000000000,2729020.500000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001935,2026-04-24T23:59:00Z,0,5,20719237.000000000000,4143847.399999999907,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001965,2026-04-24T23:59:00Z,1,4,7290792.000000000000,1822698.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001967,2026-04-24T23:59:00Z,1,4,3602500.000000000000,900625.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001973,2026-04-24T23:59:00Z,1,3,4773036.000000000000,1591012.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001979,2026-04-24T23:59:00Z,0,3,3905000.000000000000,1301666.666666666744,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00001988,2026-04-24T23:59:00Z,0,3,3758744.000000000000,1252914.666666666744,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002010,2026-04-24T23:59:00Z,0,1,7787000.000000000000,7787000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002083,2026-04-24T23:59:00Z,0,8,23720076.000000000000,2965009.500000000000,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002089,2026-04-24T23:59:00Z,1,7,10987844.000000000000,1569692.000000000000,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002101,2026-04-24T23:59:00Z,1,3,11300000.000000000000,3766666.666666666511,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002106,2026-04-24T23:59:00Z,0,6,21087254.000000000000,4217450.799999999814,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002107,2026-04-24T23:59:00Z,0,0,0.000000000000,0.000000000000,0,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002193,2026-04-24T23:59:00Z,1,4,8952752.000000000000,2238188.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002207,2026-04-24T23:59:00Z,0,1,2257000.000000000000,2257000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002227,2026-04-24T23:59:00Z,0,3,4539081.000000000000,1513027.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002235,2026-04-24T23:59:00Z,1,5,24470798.000000000000,4894159.599999999627,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002261,2026-04-24T23:59:00Z,0,3,9951448.000000000000,3317149.333333333489,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002269,2026-04-24T23:59:00Z,0,3,13235000.000000000000,4411666.666666666977,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002284,2026-04-24T23:59:00Z,0,2,22096000.000000000000,11048000.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002292,2026-04-24T23:59:00Z,1,4,7756520.000000000000,1939130.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002297,2026-04-24T23:59:00Z,0,2,2663000.000000000000,1331500.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002300,2026-04-24T23:59:00Z,0,2,12394000.000000000000,6197000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002336,2026-04-24T23:59:00Z,0,2,1117856.000000000000,558928.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002343,2026-04-24T23:59:00Z,1,4,30913480.000000000000,7728370.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002345,2026-04-24T23:59:00Z,1,2,1659931.000000000000,829965.500000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002366,2026-04-24T23:59:00Z,0,2,1499000.000000000000,1499000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002380,2026-04-24T23:59:00Z,0,6,12865787.000000000000,2144297.833333333489,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002389,2026-04-24T23:59:00Z,0,1,872307.000000000000,872307.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002411,2026-04-24T23:59:00Z,1,4,3896276.000000000000,974069.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002426,2026-04-24T23:59:00Z,0,3,4978000.000000000000,1659333.333333333256,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002428,2026-04-24T23:59:00Z,0,3,1273396.000000000000,424465.333333333314,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002432,2026-04-24T23:59:00Z,0,2,1582000.000000000000,791000.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002435,2026-04-24T23:59:00Z,1,2,5690000.000000000000,2845000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002452,2026-04-24T23:59:00Z,1,2,5345000.000000000000,2672500.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002466,2026-04-24T23:59:00Z,0,2,3921000.000000000000,1960500.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002473,2026-04-24T23:59:00Z,0,2,1299328.000000000000,649664.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002502,2026-04-24T23:59:00Z,0,3,10149157.000000000000,3383052.333333333489,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002533,2026-04-24T23:59:00Z,0,2,7003000.000000000000,7003000.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002556,2026-04-24T23:59:00Z,0,3,51999000.000000000000,17333000.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002563,2026-04-24T23:59:00Z,0,4,6355932.000000000000,1588983.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002577,2026-04-24T23:59:00Z,0,2,5578024.000000000000,2789012.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002641,2026-04-24T23:59:00Z,0,3,59028860.000000000000,19676286.666666667908,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002647,2026-04-24T23:59:00Z,0,2,1308358.000000000000,654179.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002654,2026-04-24T23:59:00Z,1,1,2820000.000000000000,2820000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002679,2026-04-24T23:59:00Z,0,1,22305000.000000000000,22305000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002686,2026-04-24T23:59:00Z,0,4,12676000.000000000000,4225333.333333333023,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002701,2026-04-24T23:59:00Z,0,2,793000.000000000000,793000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002705,2026-04-24T23:59:00Z,0,5,35719508.000000000000,7143901.599999999627,3,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002726,2026-04-24T23:59:00Z,0,6,7376848.000000000000,1229474.666666666744,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002739,2026-04-24T23:59:00Z,1,6,6734168.000000000000,1122361.333333333256,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002752,2026-04-24T23:59:00Z,1,1,253000.000000000000,253000.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002758,2026-04-24T23:59:00Z,0,2,3516420.000000000000,1758210.000000000000,1,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
CUS-BDG-00002786,2026-04-24T23:59:00Z,0,10,55320970.000000000000,5532097.000000000000,2,0,0,0,0,0.000000000000,2026-04-24T23:59:00Z
